new_id,player_name,season_start,age,team,g,mp,per,fg%,ft%,ts%,ppg,orb/g,drb/g,spg,bpg,tov/g,g_zscore,mp_zscore,per_zscore,fg%_zscore,ft%_zscore,ts%_zscore,ppg_zscore,orb/g_zscore,drb/g_zscore,spg_zscore,bpg_zscore,tov/g_zscore,zscore_avg
2145,Jason Richardson,2009.0,28.0,PHO,58.0,1919.0,16.9,0.488,0.778,0.581,16.38,1.1,3.4,1.07,0.43,1.22,-0.07280199567921926,0.11953688603113233,0.10955486268946256,0.6659625014488203,0.1596682027049038,0.9244270038155934,0.440481010581055,-0.19067869055847744,-0.19120154072089746,0.23536128179322066,-0.20366392900279606,-0.7762382568641137,0.11736724458867709
2146,Jason Richardson,2010.0,29.0,PHO,79.0,2485.0,16.6,0.474,0.7390000000000001,0.574,15.68,1.03,4.09,0.84,0.42,1.16,0.8743875447680035,0.7435333360292544,0.04903344676274233,0.43100893980579774,-0.1949057841600423,0.799145003969695,0.3293950987838801,-0.2643136678956255,0.1496438388991671,-0.2565684854009527,-0.2209197579018431,-0.8457920735399108,-0.002427344067709203
2147,Jason Richardson,2011.0,30.0,TOT,80.0,2715.0,15.0,0.447,0.73,0.555,15.61,0.84,3.3,1.16,0.16,1.19,0.9194918085988236,0.9971007980426256,-0.273747438179769,-0.02211578622003053,-0.2767305503596453,0.4590938615308301,0.3182865076041625,-0.4641800349535986,-0.24059942182525465,0.42785553852137503,-0.669571309277065,-0.8110151652020123,-0.1552723798361008
2148,Jason Richardson,2011.0,30.0,PHO,25.0,796.0,19.1,0.47,0.764,0.574,19.32,1.32,3.12,1.08,0.12,1.2,-1.5612427020962836,-1.1185338089298058,0.5533785794854158,0.36387935076493416,0.03238523306107699,0.799145003969695,0.90704184012919,0.04074552392970195,-0.3295156078130975,0.2567495325407934,-0.7385946248732531,-0.7994228624227128,0.1085791968771744
2149,Jason Richardson,2011.0,30.0,ORL,55.0,1919.0,13.2,0.433,0.701,0.5429999999999999,13.93,0.62,3.38,1.2,0.18,1.18,-0.20811478717167964,0.11953688603113233,-0.6368759337400941,-0.2570693478630531,-0.5403881303361436,0.2443247189378615,0.05168031929094261,-0.6956042494417779,-0.20108111694176886,0.513408541511666,-0.6350596514789711,-0.8226074679813118,-0.29792723180426506
2150,Jason Richardson,2012.0,31.0,ORL,54.0,1591.0,13.3,0.408,0.594,0.502,11.65,0.67,2.93,0.98,0.41,1.11,-0.2532190510024997,-0.2420723641444579,-0.6167021284311869,-0.6766292793684505,-1.5131936840425333,-0.4894698515881145,-0.3101423648484273,-0.6430078370581008,-0.4233715819113761,0.04286702506506576,-0.2381755868008901,-0.903753587436408,-0.5771578876420421
2151,Jason Richardson,2013.0,32.0,PHI,33.0,936.0,12.6,0.402,0.606,0.495,10.52,0.58,3.27,1.21,0.45,0.79,-1.2004085914497225,-0.9641883972694932,-0.7579187655935357,-0.777323662929745,-1.404093995776396,-0.6147518514340129,-0.4894667653210098,-0.7376813793487198,-0.2554187861565617,0.5347967922592388,-0.16915227120470205,-1.2747072763739924,-0.5945717961879436
2152,Jason Richardson,2015.0,34.0,PHI,19.0,416.0,11.7,0.348,0.773,0.45799999999999996,9.05,0.68,2.79,0.68,0.16,0.84,-1.8318682850812045,-1.537471354864941,-0.9394830133736982,-1.6835731149814033,0.11420999926067996,-1.2769567077623316,-0.7227471800950772,-0.6324885545813654,-0.4925286154574762,-0.5987804973621165,-0.669571309277065,-1.2167457624774949,-0.8118664756107348
2153,Jason Terry,2000.0,22.0,ATL,81.0,1888.0,13.9,0.415,0.807,0.49700000000000005,8.11,0.3,1.75,1.11,0.12,1.93,0.9645960724296436,0.08536040202063447,-0.4956592965777453,-0.5591524985469392,0.4233257826814022,-0.5789569943351848,-0.8719196902227123,-1.0322212886973117,-1.006266578942791,0.3209142847835117,-0.7385946248732531,0.04681524046615102,-0.44917156642648737
2154,Jason Terry,2001.0,23.0,ATL,82.0,3089.0,17.3,0.436,0.846,0.531,19.74,0.51,2.77,1.27,0.15,2.91,1.009700336260464,1.40942354062089,0.1902500839250908,-0.20672215608240535,0.7778997695463473,0.02955557634489292,0.9736933872074948,-0.8113163566858678,-0.5024081916783476,0.6631262967446754,-0.6868271381761121,1.1828609128375027,0.16101121839832713
2155,Jason Terry,2002.0,24.0,ATL,78.0,2967.0,19.2,0.43,0.835,0.5489999999999999,19.28,0.51,2.95,1.85,0.17,2.32,0.8292832809371833,1.274922539031189,0.5735523847943224,-0.30741653964370075,0.6778917219690548,0.35170929023434583,0.9006940737407803,-0.8113163566858678,-0.4134920056905046,1.9036448401038948,-0.6523154803780179,0.4989150488588316,0.27218669773031384
2156,Jason Terry,2003.0,25.0,ATL,81.0,3081.0,18.2,0.428,0.887,0.5489999999999999,17.22,0.46,2.99,1.56,0.17,3.07,0.9645960724296436,1.4006038028117294,0.37181433170525297,-0.34098133416413257,1.1506570377889829,0.35170929023434583,0.5737841047376651,-0.863912769069545,-0.3937328532487617,1.283385568424285,-0.6523154803780179,1.3683377573062945,0.2848745653336369
2157,Jason Terry,2004.0,26.0,ATL,81.0,3018.0,16.2,0.41700000000000004,0.8270000000000001,0.519,16.78,0.6,3.54,1.53,0.2,2.83,0.9645960724296436,1.3311483675645883,-0.03166177447288586,-0.5255877040265075,0.6051585964582966,-0.18521356624807567,0.5039586744651553,-0.7166428143952489,-0.12204450717479733,1.2192208161815667,-0.6005479936808771,1.0901224906031066,0.1236762217709733
2158,Jason Terry,2005.0,27.0,DAL,80.0,2401.0,18.4,0.501,0.8440000000000001,0.606,12.41,0.48,1.88,1.36,0.19,1.84,0.9194918085988236,0.6509260890330667,0.4121619423230667,0.8841336658316269,0.7597164881686578,1.3718627175509446,-0.1895348034686373,-0.8428742041160742,-0.9420493335071266,0.8556205534728303,-0.6178038225799241,-0.05751548454754435,0.163371771912782
2159,Jason Terry,2006.0,28.0,DAL,80.0,2798.0,18.4,0.47,0.8,0.575,17.14,0.39,1.59,1.25,0.34,1.69,0.9194918085988236,1.0886055778126682,0.4121619423230667,0.36387935076493416,0.3596842978594888,0.8170424325191091,0.5610885719608452,-0.9375477464066928,-1.0853031887097622,0.6203497952495299,-0.35896638909421896,-0.2314000262370371,0.05209890402292627
2160,Jason Terry,2007.0,29.0,DAL,81.0,2846.0,18.9,0.484,0.804,0.5870000000000001,16.67,0.51,2.35,1.0,0.21,1.88,0.9645960724296436,1.1415240046676327,0.5130309688676014,0.5988329124079567,0.3960508606148679,1.0318115751120778,0.4865023168970279,-0.8113163566858678,-0.7098792923166478,0.08564352656021129,-0.5832921647818301,-0.011146273430346548,0.09962380732450501
2161,Jason Terry,2008.0,30.0,DAL,82.0,2579.0,17.8,0.467,0.857,0.574,15.48,0.37,2.17,1.07,0.22,1.12,1.009700336260464,0.8471652552868931,0.29111911046962546,0.3135321589842874,0.8779078171236397,0.799145003969695,0.2976562668418302,-0.9585863113601638,-0.7987954783044908,0.23536128179322066,-0.5660363358827831,-0.8921612846571086,-0.040085777102224815
2162,Jason Terry,2009.0,31.0,DAL,74.0,2491.0,19.3,0.46299999999999997,0.88,0.5710000000000001,19.55,0.53,1.86,1.31,0.27,1.61,0.6488662256139028,0.750148139386125,0.5937261901032296,0.2464025699434238,1.0870155529670695,0.7454527183214529,0.9435414968625476,-0.7902777917323969,-0.951928909727998,0.7486792997349665,-0.479757191387548,-0.3241384484714329,0.18187154866133143
2163,Jason Terry,2010.0,32.0,DAL,77.0,2540.0,16.5,0.43799999999999994,0.866,0.552,16.62,0.25,1.57,1.22,0.22,1.42,0.7841790171063632,0.8041690334672346,0.028859641453835107,-0.1731573615619736,0.9597325833232428,0.405401575882588,0.4785676089115153,-1.084817701080989,-1.0951827649306338,0.5561850430068116,-0.5660363358827831,-0.5443922012781237,-0.10348399121565104
2164,Jason Terry,2011.0,33.0,DAL,82.0,2564.0,15.9,0.451,0.85,0.545,15.77,0.29,1.57,1.13,0.16,2.04,1.009700336260464,0.8306282468947167,-0.09218319039960647,0.04501380282083305,0.8142663323017264,0.28011957603668963,0.34367757315780256,-1.0427405711740472,-1.0951827649306338,0.3636907862786568,-0.669571309277065,0.17433057103844568,-0.08785791941471983
2165,Jason Terry,2012.0,34.0,DAL,63.0,2000.0,15.7,0.43,0.883,0.54,15.08,0.25,2.11,1.16,0.17,2.02,0.1527193234748814,0.2088367313488848,-0.13253080101742054,-0.30741653964370075,1.1142904750336038,0.19063243328961935,0.23417860295773016,-1.084817701080989,-0.8284342069671051,0.42785553852137503,-0.6523154803780179,0.15114596547984666,-0.08874117138050581
2166,Jason Terry,2013.0,35.0,BOS,79.0,2124.0,12.8,0.434,0.87,0.5660000000000001,10.11,0.24,1.77,0.84,0.14,1.29,0.8743875447680035,0.3455426673908762,-0.7175711549757215,-0.2402869506028372,0.9960991460786218,0.6559655755743826,-0.5545313708022124,-1.0953369835577242,-0.9963870027219196,-0.2565684854009527,-0.704082967075159,-0.6950921374090171,-0.36077923308925397
2167,Jason Terry,2014.0,36.0,BRK,35.0,570.0,7.4,0.36200000000000004,0.667,0.501,4.54,0.11,0.94,0.37,0.0,0.77,-1.1102000637880822,-1.3676914020385968,-1.8069566416566964,-1.4486195533383808,-0.8495039137568648,-0.5073672801375285,-1.4384578403883046,-1.232087655755285,-1.4063894158880839,-1.2618162705368716,-0.9456645716618169,-1.2978918819325913,-1.2194755025052424
2168,Jason Terry,2015.0,37.0,HOU,77.0,1641.0,11.4,0.42200000000000004,0.813,0.579,7.03,0.19,1.38,0.86,0.25,0.96,0.7841790171063632,-0.18694900283720328,-1.0000044293004189,-0.4416757177254279,0.4778756268144698,0.8886321467167653,-1.043309382709782,-1.1479333959414015,-1.1890387390289126,-0.2137919839058072,-0.5142688491856421,-1.077638129125901,-0.5261152853392058
2169,Jason Terry,2016.0,38.0,HOU,72.0,1258.0,10.2,0.402,0.818,0.54,5.86,0.19,0.9,0.65,0.12,0.68,0.5586576979522626,-0.6091939504507735,-1.2420900930073022,-0.777323662929745,0.5233338302586936,0.19063243328961935,-1.2289815495707748,-1.1479333959414015,-1.426148568329827,-0.6629452496048347,-0.7385946248732531,-1.402222606946287,-0.7912273487655112
2170,Jason Terry,2017.0,39.0,MIL,74.0,1365.0,9.0,0.43200000000000005,0.828,0.6,4.15,0.2,1.23,0.61,0.27,0.49,0.6488662256139028,-0.4912299572532487,-1.4841757567141856,-0.273851745123269,0.6142502371471414,1.2644781462544603,-1.500348562675302,-1.137414113464666,-1.2631355606854482,-0.7484982525951258,-0.479757191387548,-1.6224763597529774,-0.6630929158996921
2171,Jayson Williams,1995.0,26.0,NJN,75.0,982.0,16.2,0.461,0.5329999999999999,0.48200000000000004,4.84,2.39,3.28,0.35,0.44,0.79,0.693970489444723,-0.9134749048668188,-0.03166177447288586,0.212837775422992,-2.0677837660620635,-0.8474184225763955,-1.3908495924752298,1.1663087489403927,-0.2504789980461261,-1.3045927720320172,-0.18640810010374906,-1.2747072763739924,-0.5974754177779075
2172,Jayson Williams,1996.0,27.0,NJN,80.0,1858.0,16.4,0.423,0.5920000000000001,0.462,9.01,4.28,5.76,0.44,0.71,1.32,0.9194918085988236,0.0522863852362817,0.008685836144927874,-0.4248933204652121,-1.5313769654202227,-1.2053669935646756,-0.7290949464834873,3.1544531370433884,0.974588453341932,-1.1120985153038625,0.2794992801705199,-0.6603152290711186,-0.12459192636078105
2173,Jayson Williams,1997.0,28.0,NJN,41.0,1432.0,15.0,0.409,0.59,0.44299999999999995,13.41,5.9,7.59,0.59,0.88,2.0,-0.8395744808031614,-0.4173646531015275,-0.273747438179769,-0.6598468821082346,-1.5495602467979124,-1.5454181360035424,-0.03084064375838732,4.858576898274529,1.8785696775516685,-0.7912747540902713,0.572848371454319,0.12796135992124766,0.25872682062636465
2174,Jayson Williams,1998.0,29.0,NJN,65.0,2343.0,18.7,0.498,0.6659999999999999,0.541,12.88,6.82,6.77,0.69,0.75,1.46,0.2429278511365217,0.5869829899166513,0.4726833582497877,0.8337864740509793,-0.8585955544457097,0.2085298618390334,-0.1149485484048197,5.826350886134187,1.4735070524959395,-0.5773922466145439,0.348522595766708,-0.4980229901609257,0.7114420888910635
2175,Jayson Williams,1999.0,30.0,NJN,30.0,1020.0,14.5,0.445,0.565,0.474,8.07,4.9,7.1,0.8,2.0,1.53,-1.3357213829421828,-0.8715811502733055,-0.3746164647243037,-0.05568058074046232,-1.7768512640190317,-0.990597850971708,-0.8782674566111223,3.8066486506009856,1.6365200601403185,-0.3421214883912435,2.505501208147583,-0.41687687070582896,0.31136579427251865
2176,Jeff Malone,1995.0,33.0,PHI,19.0,660.0,15.9,0.507,0.8640000000000001,0.565,18.42,0.58,2.32,0.79,0.0,1.53,-1.8318682850812045,-1.2684693516855383,-0.09218319039960647,0.9848280493929225,0.9415493019455532,0.6380681470249686,0.7642170963899654,-0.7376813793487198,-0.7246986566479551,-0.3635097391388163,-0.9456645716618169,-0.41687687070582896,0.004804818685066653
2177,Jeff Malone,1996.0,34.0,TOT,32.0,510.0,8.8,0.39399999999999996,0.9059999999999999,0.449,5.81,0.25,1.0,0.5,0.0,0.69,-1.2455128552805426,-1.4338394356073023,-1.5245233673319991,-0.911582841011472,1.3233982108770337,-1.438033564707058,-1.236916257556287,-1.084817701080989,-1.3767506872254698,-0.983769010818426,-0.9456645716618169,-1.3906303041669874,-0.956929009468347
2178,Jeff Malone,1996.0,34.0,PHI,25.0,407.0,9.0,0.39399999999999996,0.9229999999999999,0.452,6.2,0.32,0.96,0.52,0.0,0.76,-1.5612427020962836,-1.5473935599002469,-1.4841757567141856,-0.911582841011472,1.4779561025873946,-1.3843412790588159,-1.1750255352692898,-1.0111827237438409,-1.3965098396672126,-0.9409925093232804,-0.9456645716618169,-1.3094841847118908,-0.9081003138574412
2179,Jeff Malone,1996.0,34.0,MIA,7.0,103.0,8.0,0.39399999999999996,0.833,0.435,4.43,0.0,1.14,0.43,0.0,0.43,-2.373119451051046,-1.882543596648355,-1.685913809803255,-0.911582841011472,0.6597084405913652,-1.6885975643988549,-1.4559141979564325,-1.3477997629993743,-1.3075936536793695,-1.1334867660514352,-0.9456645716618169,-1.6920301764287746,-1.150887490339942
2180,Jeff Teague,2010.0,21.0,ATL,71.0,719.0,11.0,0.396,0.8370000000000001,0.45899999999999996,3.21,0.07,0.87,0.48,0.15,0.7,0.5135534341214424,-1.203423785342978,-1.0806996505360469,-0.8780180464910403,0.6960750033467443,-1.2590592792129176,-1.6495210728029372,-1.2741647856622265,-1.440967932661134,-1.0265455123135714,-0.6868271381761121,-1.379038001387688,-0.9978766415896929
2181,Jeff Teague,2011.0,22.0,ATL,70.0,963.0,14.6,0.43799999999999994,0.794,0.521,5.16,0.16,1.3,0.64,0.36,0.91,0.4684491702906223,-0.9344217821635756,-0.3544426594153969,-0.1731573615619736,0.3051344537264202,-0.14941870914924754,-1.3400674613679495,-1.1794912433716078,-1.2285570439123978,-0.6843335003524075,-0.3244547312961251,-1.1355996430223982,-0.6264387899723083
2182,Jeff Teague,2012.0,23.0,ATL,66.0,2183.0,15.8,0.47600000000000003,0.757,0.551,12.59,0.32,2.09,1.61,0.56,2.03,0.28803211496734177,0.4105882337334366,-0.11235699570851336,0.4645737343262295,-0.031256251760836413,0.3875041473331739,-0.16096985472079234,-1.0111827237438409,-0.8383137831879766,1.3903268221621492,0.020661846684815032,0.16273826825914592,0.0271725209643554
2183,Jeff Teague,2013.0,24.0,ATL,80.0,2628.0,16.8,0.451,0.8809999999999999,0.5429999999999999,14.58,0.31,1.94,1.46,0.35,2.88,0.9194918085988236,0.9011861493680026,0.08938105738055607,0.04501380282083305,1.0961071936559144,0.2443247189378615,0.15483152310260515,-1.0217020062205762,-0.9124106048445124,1.0695030609485574,-0.3417105601951721,1.148084004499604,0.1571422190085671
2184,Jeff Teague,2014.0,25.0,ATL,79.0,2542.0,17.1,0.43799999999999994,0.846,0.541,16.51,0.43,2.2,1.13,0.22,2.94,0.8743875447680035,0.8063739679195246,0.14990247330727705,-0.1731573615619736,0.7778997695463473,0.2085298618390334,0.4611112513433879,-0.8954706164997512,-0.7839761139731835,0.3636907862786568,-0.5660363358827831,1.2176378211754009,0.0760131535572412
2185,Jeff Teague,2015.0,26.0,ATL,73.0,2228.0,20.6,0.46,0.862,0.5660000000000001,15.92,0.41,2.11,1.71,0.42,2.81,0.6037619617830827,0.4601992589099658,0.8559856591190199,0.19605537816277613,0.9233660205678637,0.6559655755743826,0.36748169711434014,-0.916509181453222,-0.8284342069671051,1.6042093296378759,-0.2209197579018431,1.0669378850445077,0.3704138398898596
2186,Jeff Teague,2016.0,27.0,ATL,79.0,2255.0,17.9,0.439,0.8370000000000001,0.551,15.68,0.42,2.29,1.23,0.3,2.76,0.8743875447680035,0.4899658740158833,0.311292915778532,-0.1563749643017577,0.6960750033467443,0.3875041473331739,0.3293950987838801,-0.9059898989764869,-0.7395180209792621,0.5775732937543844,-0.4279897046904071,1.0089763711480098,0.10809442411968107
2187,Jeff Teague,2017.0,28.0,IND,82.0,2657.0,19.2,0.442,0.867,0.574,15.29,0.4,3.63,1.22,0.39,2.63,1.009700336260464,0.9331576989262104,0.5735523847943224,-0.10602777252111,0.9688242240120876,0.799145003969695,0.2675043764968825,-0.9270284639299574,-0.07758641418087593,0.5561850430068116,-0.27268724459898397,0.8582764350171163,0.26401575720659876
2188,Jeremy Lin,2011.0,22.0,GSW,29.0,285.0,14.8,0.389,0.76,0.45799999999999996,2.62,0.41,0.76,1.14,0.31,0.62,-1.3808256467730031,-1.6818945614899483,-0.3140950487975828,-0.9954948273125516,-0.003981329694302097,-1.2769567077623316,-1.7431506270319848,-0.916509181453222,-1.4953056018759268,0.3850790370262295,-0.4107338757913601,-1.471776423622084,-0.8242924586315116
2189,Jeremy Lin,2012.0,23.0,NYK,35.0,940.0,19.9,0.446,0.7979999999999999,0.552,14.63,0.51,2.54,1.57,0.26,3.6,-1.1102000637880822,-0.9597785283649128,0.7147690219566708,-0.03889818348024643,0.3415010164817993,0.405401575882588,0.16276623108811775,-0.8113163566858678,-0.6160233182183691,1.304773819171858,-0.4970130202865951,1.9827298046091684,0.2948690590519124
2190,Jeremy Lin,2013.0,24.0,HOU,82.0,2640.0,14.9,0.441,0.785,0.5379999999999999,13.35,0.39,2.62,1.63,0.35,2.88,1.009700336260464,0.9144157560817436,-0.2939212434886759,-0.1228101697813259,0.2233096875268172,0.15483757619079128,-0.040362293341002387,-0.9375477464066928,-0.5765050133348834,1.433103323657294,-0.3417105601951721,1.148084004499604,0.0646477565326754
2191,Jeremy Lin,2014.0,25.0,HOU,71.0,2054.0,14.3,0.446,0.823,0.5720000000000001,12.54,0.48,2.15,0.96,0.38,2.48,0.5135534341214424,0.2683699615607197,-0.41496407534211743,-0.03889818348024643,0.5687920337029175,0.763350146870867,-0.16890456270630494,-0.8428742041160742,-0.8086750545253623,9.052356992023404e-05,-0.28994307349803106,0.6843918933276238,-0.05476345561968075
2192,Jeremy Lin,2015.0,26.0,LAL,74.0,1907.0,15.6,0.424,0.795,0.539,11.24,0.35,2.3,1.11,0.43,2.24,0.6488662256139028,0.10630727931739123,-0.15270460632632746,-0.40811092320499615,0.3142260944152649,0.1727350047402053,-0.3752069703296298,-0.9796248763136346,-0.7345782328688265,0.3209142847835117,-0.20366392900279606,0.406176626624436,-0.16398375274827928
2193,Jeremy Lin,2016.0,27.0,CHO,78.0,2048.0,13.8,0.41200000000000003,0.815,0.534,11.72,0.54,2.71,0.74,0.54,1.92,0.8292832809371833,0.2617551582038492,-0.5158331018866522,-0.6094996903275869,0.4960589081921594,0.08324786199313508,-0.2990337736687097,-0.7797585092556615,-0.532046920340962,-0.4704509928766801,-0.013849811113278996,0.035222937686851516,-0.2605943091597386
2194,Jeremy Lin,2017.0,28.0,BRK,36.0,883.0,19.2,0.43799999999999994,0.816,0.5660000000000001,14.53,0.31,3.44,1.14,0.39,2.39,-1.065095799957262,-1.022619160255183,0.5735523847943224,-0.1731573615619736,0.5051505488810041,0.6559655755743826,0.14689681511709254,-1.0217020062205762,-0.17144238827915453,0.3850790370262295,-0.27268724459898397,0.5800611683139284,0.12077165290462713
2195,Jermaine O'Neal,1997.0,18.0,POR,45.0,458.0,13.7,0.451,0.603,0.494,4.11,0.87,1.89,0.04,0.58,0.6,-0.659157425479881,-1.4911677313668472,-0.5360069071955594,0.04501380282083305,-1.4313689178429303,-0.6326492799834269,-1.506696329063712,-0.4326221875233924,-0.9371095453966908,-1.967628545206772,0.05517350448290887,-1.4949610291806832,-0.8838855434089424
2196,Jermaine O'Neal,1998.0,19.0,POR,60.0,808.0,12.7,0.485,0.506,0.498,4.48,1.33,2.02,0.25,0.97,0.92,0.017406531982421,-1.1053042022160648,-0.7377449602846288,0.6156153096681726,-2.313258064660872,-0.5610595657857708,-1.4479794899709195,0.051264806406437394,-0.8728922999610265,-1.5184752795077443,0.7281508315457419,-1.1240073402430988,-0.7180386052793708
2197,Jermaine O'Neal,1999.0,20.0,POR,36.0,311.0,13.6,0.434,0.514,0.457,2.5,1.17,1.53,0.11,0.39,0.39,-1.065095799957262,-1.653230413610176,-0.5561807125044662,-0.2402869506028372,-2.2405249391501143,-1.2948541363117458,-1.7621939261972146,-0.1170437132213296,-1.114941917372377,-1.8179107899737632,-0.27268724459898397,-1.738399387545973,-1.1155023717478805
2198,Jermaine O'Neal,2000.0,21.0,POR,70.0,859.0,13.3,0.486,0.5820000000000001,0.515,3.9,1.39,1.89,0.16,0.79,0.67,0.4684491702906223,-1.0490783736826652,-0.6167021284311869,0.6323977069283885,-1.6222933723086703,-0.25680328044573186,-1.5400221026028649,0.1143805012668498,-0.9371095453966908,-1.7109695362358992,0.417545911362896,-1.4138149097255863,-0.6933390755588495
2199,Jermaine O'Neal,2001.0,22.0,IND,81.0,2641.0,17.5,0.465,0.601,0.501,12.85,3.07,6.73,0.6,2.81,1.99,0.9645960724296436,0.9155182233078888,0.2305976945429045,0.2799673644638556,-1.4495521992206195,-0.5073672801375285,-0.1197093731961274,1.8816199573584016,1.4537479000541966,-0.7698865033426985,3.9032233489703896,0.11636905714194813,0.5019009966634722
2200,Jermaine O'Neal,2002.0,23.0,IND,72.0,2707.0,18.1,0.479,0.688,0.521,19.04,2.61,7.9,0.62,2.31,2.42,0.5586576979522626,0.9882810602334648,0.3516405263963465,0.5149209261068772,-0.6585794592911257,-0.14941870914924754,0.8626074754103199,1.3977329634285722,2.031703108975176,-0.7271100018475529,3.0404319040180403,0.6148380766518268,0.7278766810699233
2201,Jermaine O'Neal,2003.0,24.0,IND,77.0,2864.0,21.4,0.484,0.731,0.539,20.78,2.62,7.71,0.86,2.31,2.34,0.7841790171063632,1.1613684147382444,1.017376101590275,0.5988329124079567,-0.2676389096708005,0.1727350047402053,1.1387353133061553,1.4082522459053075,1.9378471348768973,-0.2137919839058072,3.0404319040180403,0.5220996544174306,0.9354879377685661
2202,Jermaine O'Neal,2004.0,25.0,IND,78.0,2788.0,21.1,0.434,0.757,0.489,20.08,2.47,7.5,0.76,2.55,2.32,0.8292832809371833,1.077580905551217,0.9568546856635548,-0.2402869506028372,-0.031256251760836413,-0.7221364227304972,1.02764940150898,1.2504630087542763,1.8341115845577471,-0.42767449138153457,3.4545717975951677,0.4989150488588316,0.7601211410462853
2203,Jermaine O'Neal,2005.0,26.0,IND,44.0,1530.0,22.9,0.452,0.754,0.52,24.27,1.93,6.89,0.57,2.0,2.98,-0.7042616893107011,-0.3093228649393085,1.3199831812238791,0.06179620008104895,-0.058531173827370726,-0.16731613769866166,1.6925779306949271,0.6824217550105629,1.532784509821168,-0.8340512555854168,2.505501208147583,1.2640070322925991,0.7999173250160319
2204,Jermaine O'Neal,2006.0,27.0,IND,51.0,1802.0,20.4,0.47200000000000003,0.7090000000000001,0.53,20.08,2.0,7.33,0.53,2.29,2.96,-0.38853184249496014,-0.009451779427843456,0.8156380485012055,0.3974441452853659,-0.4676550048253855,0.011658147795478873,1.02764940150898,0.7560567323477109,1.75013518668034,-0.9196042585757076,3.0059202462199464,1.240822426734,0.7618065071671934
2205,Jermaine O'Neal,2007.0,28.0,IND,69.0,2459.0,18.8,0.436,0.767,0.5,19.41,2.22,7.36,0.72,2.64,2.94,0.42334490645980216,0.7148691881494821,0.4928571635586949,-0.20672215608240535,0.0596601551276113,-0.5252647086869426,0.9213243145031126,0.9874809468358906,1.764954551011647,-0.5132274943718256,3.609874257686591,1.2176378211754009,0.7808574850757776
2206,Jermaine O'Neal,2008.0,29.0,IND,42.0,1206.0,14.4,0.439,0.742,0.489,13.6,1.95,4.79,0.48,2.07,2.52,-0.7944702169723413,-0.6665222462103183,-0.3947902700332106,-0.1563749643017577,-0.167630862093508,-0.7221364227304972,-0.0006887534134398976,0.7034603199640338,0.4954290066296675,-1.0265455123135714,2.6262920104409115,0.7307611044448219,0.208777565659345
2207,Jermaine O'Neal,2009.0,30.0,TOT,68.0,2027.0,15.4,0.474,0.7879999999999999,0.522,13.31,1.85,4.51,0.43,2.0,2.12,0.3782406426289821,0.2386033464548023,-0.1930522169441412,0.43100893980579774,0.2505846095933515,-0.13152128059983353,-0.046710059729412265,0.5982674951966797,0.3571149395374673,-1.1334867660514352,2.505501208147583,0.2670689932728418,0.2904775862228899
2208,Jermaine O'Neal,2009.0,30.0,TOR,41.0,1216.0,15.4,0.473,0.81,0.526,13.54,1.73,5.29,0.44,2.0,2.24,-0.8395744808031614,-0.6554975739488674,-0.1930522169441412,0.4142265425455818,0.4506007047479365,-0.059931566402177325,-0.010210402996054977,0.4720361054758544,0.7424184121514534,-1.1120985153038625,2.505501208147583,0.406176626624436,0.3615666898046609
2209,Jermaine O'Neal,2009.0,30.0,MIA,27.0,811.0,15.5,0.475,0.75,0.514,12.96,2.04,3.33,0.41,2.0,1.93,-1.4710341744346431,-1.1019968005376295,-0.17287841163523432,0.4477913370660137,-0.09489773658274983,-0.2747007089951459,-0.1022530156279997,0.7981338622546528,-0.22578005749394736,-1.1762632675465807,2.505501208147583,0.04681524046615102,0.17514684500527425
2210,Jermaine O'Neal,2010.0,31.0,MIA,70.0,1991.0,17.9,0.529,0.72,0.563,13.57,1.77,5.17,0.36,1.36,1.79,0.4684491702906223,0.19891452631357892,0.311292915778532,1.3540407891176722,-0.367646957248093,0.6022732899261405,-0.0054495782047472964,0.5141132353827962,0.6831409548262247,-1.2832045212844445,1.4011281586085749,-0.11547699844404193,0.30942112884586137
2211,Jermaine O'Neal,2011.0,32.0,BOS,24.0,431.0,9.2,0.45899999999999996,0.674,0.504,5.38,1.04,2.62,0.08,1.25,1.12,-1.6063469659271037,-1.5209343464727647,-1.4438281460963718,0.17927298090256022,-0.7858624289349515,-0.4536749944892864,-1.3051547462316946,-0.25379438541889004,-0.5765050133348834,-1.8820755422164808,1.211314040719058,-0.8921612846571086,-0.6202469519758048
2212,Jermaine O'Neal,2012.0,33.0,BOS,25.0,570.0,9.4,0.433,0.677,0.46799999999999997,5.0,1.48,3.92,0.32,1.72,0.84,-1.5612427020962836,-1.3676914020385968,-1.4034805354785576,-0.2570693478630531,-0.7585875068684171,-1.0979824222681909,-1.3654585269215898,0.2090540435574687,0.06566744102175992,-1.3687575242747352,2.0223379989742667,-1.2167457624774949,-0.5171022142598544
2213,Jermaine O'Neal,2013.0,34.0,PHO,55.0,1029.0,16.7,0.48200000000000004,0.835,0.5379999999999999,8.25,1.49,3.84,0.35,1.42,1.33,-0.20811478717167964,-0.8616589452379997,0.06920725207164884,0.5652681178875248,0.6778917219690548,0.15483757619079128,-0.8497025078632773,0.21957332603420412,0.02614913613827416,-1.3045927720320172,1.5046631320028567,-0.648722926291819,0.04145720561072415
